0	20
1	20
2	20
3	33
4	21
5	40
6	26
7	16
8	18
9	18
10	35
11	23
12	23
13	32
14	26
15	28
16	27
17	25
18	19
19	34
20	19
21	38
22	24
23	36
24	41
25	43
26	22
27	39
28	32
29	36
30	25
31	14
32	43
33	44
34	31
35	24
36	43
37	26
38	17
39	44
40	36
41	34
42	27
43	32
44	21
45	23
46	34
47	44
48	33
49	19
50	38
51	18
52	44
53	43
54	27
55	28
56	39
57	39
58	42
59	14
60	36
61	40
62	18
63	44
64	29
65	44
66	39
67	44
68	23
69	32
70	23
71	21
72	22
73	32
74	21
75	15
76	26
77	32
78	29
79	37
80	44
81	31
82	17
83	25
84	28
85	11
86	18
87	44
88	28
89	25
90	11
91	36
92	20
93	44
94	21
95	12
96	44
97	21
98	30
99	24
100	42
101	36
102	34
103	16
104	18
105	21
106	42
107	39
108	17
109	28
110	15
111	33
112	44
113	44
114	42
115	23
116	16
117	37
118	42
119	14
120	37
121	42
122	20
123	22
124	44
125	27
126	43
127	21
128	28
129	31
130	24
131	24
132	20
133	20
134	31
135	40
136	30
137	17
138	23
139	20
140	44
141	34
142	44
143	13
144	30
145	31
146	43
147	44
148	20
149	44
150	42
151	33
152	37
153	44
154	20
155	31
156	25
157	21
158	20
159	41
160	17
161	16
162	44
163	44
164	44
165	44
166	35
167	25
168	20
169	44
170	31
171	43
172	15
173	44
174	19
175	42
176	44
177	20
178	32
179	40
180	17
181	44
182	17
183	39
184	27
185	17
186	16
187	28
188	20
189	44
190	36
191	42
192	44
193	29
194	11
195	17
196	37
197	44
198	21
199	32
200	14
201	38
202	44
203	11
204	16
205	17
206	32
207	31
208	44
209	20
210	25
211	38
212	22
213	17
214	22
215	24
216	28
217	29
218	18
219	25
220	24
221	36
222	23
223	25
224	39
225	17
226	29
227	44
228	44
229	21
230	29
231	40
232	30
233	40
234	44
235	38
236	44
237	20
238	18
239	44
240	25
241	44
242	37
243	15
244	44
245	44
246	21
247	28
248	22
249	36
250	44
251	25
252	19
253	42
254	37
255	43
256	17
257	44
258	44
259	40
260	44
261	24
262	18
263	26
264	42
265	38
266	13
267	22
268	16
269	43
270	16
271	44
272	44
273	23
274	18
275	25
276	43
277	27
278	37
279	24
280	39
281	39
282	41
283	24
284	26
285	44
286	24
287	42
288	22
289	27
290	17
291	44
292	31
293	44
294	16
295	17
296	17
297	39
298	43
299	29
300	21
301	44
302	25
303	44
304	37
305	36
306	43
307	19
308	39
309	19
310	44
311	22
312	44
313	25
314	33
315	41
316	13
317	22
318	34
319	30
320	44
321	15
322	32
323	26
324	21
325	28
326	18
327	38
328	44
329	31
330	44
331	25
332	44
333	17
334	20
335	29
336	20
337	28
338	44
339	16
340	37
341	21
342	34
343	44
344	33
345	32
346	42
347	17
348	21
349	34
350	28
351	44
352	44
353	28
354	23
355	44
356	44
357	22
358	42
359	27
360	30
361	44
362	15
363	26
364	41
365	19
366	22
367	37
368	26
369	23
370	25
371	44
372	28
373	37
374	26
375	34
376	44
377	37
378	32
379	44
380	14
381	20
382	37
383	33
384	44
385	12
386	15
387	44
388	44
389	37
390	23
391	19
392	31
393	36
394	36
395	17
396	43
397	44
398	41
399	37
400	31
401	44
402	17
403	34
404	21
405	25
406	22
407	37
408	44
409	32
410	17
411	29
412	32
413	15
414	44
415	44
416	44
417	16
418	28
419	19
420	41
421	21
422	44
423	29
424	23
425	35
426	19
427	25
428	36
429	35
430	43
431	44
432	43
433	44
434	39
435	16
436	30
437	44
438	19
439	42
440	17
441	44
442	13
443	20
444	34
445	44
446	17
447	14
448	38
449	24
450	12
451	44
452	24
453	40
454	44
455	16
456	32
457	27
458	17
459	28
460	29
461	41
462	24
463	29
464	44
465	23
466	15
467	30
468	29
469	35
470	23
471	22
472	44
473	42
474	41
475	44
476	17
477	44
478	19
479	44
480	22
481	15
482	27
483	32
484	32
485	41
486	15
487	37
488	30
489	39
490	14
491	17
492	43
493	25
494	44
495	19
496	12
497	18
498	25
499	15
500	44
501	29
502	14
503	17
504	18
505	20
506	43
507	44
508	27
509	17
510	44
511	42
512	34
513	33
514	17
515	44
516	22
517	12
518	44
519	17
520	16
521	31
522	32
523	29
524	13
525	32
526	35
527	28
528	30
529	43
530	34
531	26
532	25
533	44
534	44
535	22
536	38
537	40
538	35
539	19
540	22
541	36
542	39
543	40
544	41
545	43
546	24
547	22
548	39
549	33
550	37
551	22
552	34
553	21
554	43
555	32
556	20
557	40
558	42
559	44
560	36
561	22
562	35
563	16
564	17
565	29
566	16
567	43
568	23
569	18
570	35
571	16
572	28
573	13
574	44
575	22
576	43
577	24
578	16
579	19
580	18
581	41
582	35
583	23
584	21
585	36
586	38
587	17
588	16
589	30
590	18
591	27
592	15
593	32
594	40
595	15
596	43
597	43
598	44
599	17
600	39
601	42
602	44
603	17
604	37
605	44
606	22
607	39
608	25
609	44
610	13
611	44
612	32
613	17
614	44
615	20
616	11
617	26
618	13
619	44
620	40
621	43
622	44
623	44
624	44
625	27
626	40
627	44
628	33
629	38
630	30
631	35
632	40
633	41
634	18
635	43
636	27
637	26
638	18
639	44
640	41
641	29
642	34
643	44
644	44
645	44
646	43
647	20
648	33
649	37
650	35
651	16
652	33
653	38
654	44
655	21
656	28
657	15
658	44
659	44
660	30
661	38
662	26
663	35
664	44
665	26
666	39
667	44
668	44
669	21
670	44
671	15
672	44
673	28
674	43
675	22
676	21
677	43
678	23
679	27
680	25
681	38
682	35
683	30
684	44
685	23
686	12
687	17
688	18
689	44
690	44
691	27
692	41
693	32
694	19
695	42
696	20
697	44
698	30
699	37
700	28
701	44
702	33
703	29
704	33
705	29
706	13
707	43
708	40
709	40
710	18
711	44
712	22
713	39
714	24
715	16
716	24
717	32
718	21
719	38
720	43
721	43
722	22
723	24
724	44
725	28
726	19
727	37
728	24
729	44
730	44
731	42
732	19
733	35
734	28
735	36
736	11
737	44
738	15
739	42
740	15
741	33
742	36
743	18
744	18
745	34
746	39
747	41
748	44
749	41
750	34
751	17
752	28
753	16
754	36
755	29
756	22
757	37
758	38
759	44
760	39
761	31
762	43
763	14
764	22
765	43
766	37
767	29
768	16
769	36
770	27
771	30
772	18
773	12
774	16
775	29
776	21
777	29
778	35
779	27
780	19
781	18
782	18
783	44
784	29
785	39
786	14
787	39
788	34
789	43
790	16
791	40
792	19
793	41
794	28
795	19
796	36
797	27
798	15
799	37
800	15
801	43
802	40
803	15
804	35
805	30
806	44
807	44
808	25
809	38
810	41
811	22
812	16
813	16
814	18
815	15
816	34
817	17
818	26
819	28
820	44
821	25
822	37
823	44
824	32
825	44
826	19
827	44
828	44
829	19
830	42
831	17
832	14
833	43
834	29
835	20
836	34
837	37
838	23
839	25
840	28
841	38
842	44
843	38
844	16
845	16
846	36
847	43
848	18
849	19
850	43
851	13
852	18
853	15
854	22
855	13
856	24
857	43
858	28
859	44
860	18
861	16
862	36
863	38
864	22
865	33
866	27
867	41
868	36
869	15
870	34
871	42
872	44
873	16
874	44
875	31
876	43
877	27
878	28
879	18
880	37
881	19
882	38
883	35
884	15
885	30
886	38
887	26
888	31
889	25
890	44
891	44
892	13
893	44
894	44
895	26
896	31
897	38
898	29
899	44
900	34
901	35
902	21
903	41
904	42
905	40
906	29
907	44
908	44
909	29
910	33
911	22
912	20
913	32
914	43
915	17
916	44
917	44
918	43
919	22
920	41
921	26
922	43
923	44
924	35
925	32
926	20
927	18
928	15
929	40
930	21
931	40
932	33
933	43
934	25
935	34
936	28
937	44
938	19
939	23
940	35
941	21
942	30
943	26
944	35
945	32
946	17
947	44
948	36
949	21
950	43
951	41
952	23
953	31
954	37
955	42
956	16
957	36
958	24
959	30
960	32
961	20
962	16
963	32
964	44
965	26
966	43
967	31
968	37
969	22
970	37
971	39
972	21
973	38
974	38
975	35
976	22
977	31
978	27
979	31
980	18
981	35
982	44
983	42
984	38
985	18
986	24
987	33
988	25
989	13
990	24
991	44
992	27
993	23
994	14
995	44
996	37
997	44
998	35
999	44
1000	43
1001	28
1002	42
1003	18
1004	19
1005	28
1006	36
1007	25
1008	26
1009	34
1010	23
1011	18
1012	28
1013	35
1014	33
1015	29
1016	35
1017	32
1018	17
1019	43
1020	27
1021	32
1022	23
1023	16
1024	20
1025	37
1026	33
1027	38
1028	29
1029	36
1030	44
1031	43
1032	33
1033	44
1034	31
1035	28
1036	25
1037	30
1038	44
1039	44
1040	30
1041	32
1042	21
1043	25
1044	37
1045	19
1046	42
1047	44
1048	44
1049	16
1050	12
1051	20
1052	39
1053	31
1054	43
1055	16
1056	11
1057	39
1058	14
1059	21
1060	40
1061	21
1062	30
1063	25
1064	39
1065	39
1066	25
1067	19
1068	44
1069	13
1070	19
1071	31
1072	37
1073	30
1074	44
1075	38
1076	38
1077	21
1078	27
1079	23
1080	21
1081	21
1082	41
1083	19
1084	36
1085	19
1086	37
1087	44
1088	41
1089	21
1090	44
1091	44
1092	43
1093	43
1094	18
1095	17
1096	36
1097	29
1098	23
1099	15
1100	44
1101	25
1102	36
1103	24
1104	30
1105	17
1106	24
1107	24
1108	37
1109	27
1110	14
1111	18
1112	44
1113	13
1114	44
1115	33
1116	44
1117	18
1118	23
1119	36
1120	20
1121	17
1122	19
1123	23
1124	44
1125	40
1126	17
1127	25
1128	15
1129	38
1130	16
1131	19
1132	38
1133	26
1134	15
1135	42
1136	18
1137	28
1138	17
1139	35
1140	35
1141	11
1142	44
1143	44
1144	44
1145	44
1146	30
1147	15
1148	44
1149	37
1150	22
1151	44
1152	21
1153	40
1154	28
1155	25
1156	36
1157	44
1158	30
1159	30
1160	36
1161	44
1162	16
1163	20
1164	25
1165	24
1166	20
1167	35
1168	33
1169	27
1170	42
1171	33
1172	20
1173	22
1174	32
1175	33
1176	15
1177	36
1178	25
1179	44
1180	43
1181	44
1182	40
1183	44
1184	27
1185	21
1186	17
1187	34
1188	18
1189	25
1190	44
1191	31
1192	38
1193	43
1194	28
1195	12
1196	28
1197	21
1198	36
1199	44
1200	19
1201	37
1202	32
1203	35
1204	44
1205	41
1206	17
1207	24
1208	30
1209	37
1210	35
1211	34
1212	30
1213	24
1214	25
1215	24
1216	34
1217	39
1218	40
1219	15
1220	16
1221	28
1222	44
1223	36
1224	21
1225	16
1226	25
1227	40
1228	28
1229	44
1230	44
1231	19
1232	32
1233	30
1234	40
1235	44
1236	44
1237	34
1238	26
1239	26
1240	43
1241	38
1242	39
1243	44
1244	25
1245	42
1246	44
1247	41
1248	37
1249	23
1250	42
1251	38
1252	38
1253	31
1254	44
1255	31
1256	44
1257	26
1258	37
1259	40
1260	9
1261	28
1262	32
1263	16
1264	29
1265	33
1266	20
1267	31
1268	39
1269	42
1270	16
1271	34
1272	43
1273	36
1274	33
1275	37
1276	42
1277	18
1278	14
1279	12
1280	39
1281	35
1282	41
1283	23
1284	37
1285	24
1286	16
1287	44
1288	44
1289	19
1290	16
1291	17
1292	24
1293	27
1294	32
1295	34
1296	15
1297	31
1298	25
1299	20
1300	34
1301	34
1302	43
1303	17
1304	44
1305	43
1306	16
1307	19
1308	28
1309	27
1310	42
1311	44
1312	29
1313	25
1314	29
1315	44
1316	41
1317	43
1318	37
1319	38
1320	18
1321	21
1322	30
1323	36
1324	31
1325	27
1326	13
1327	40
1328	17
1329	36
1330	11
1331	42
1332	40
1333	44
1334	22
1335	37
1336	29
1337	17
1338	23
1339	23
1340	31
1341	37
1342	18
1343	14
1344	24
1345	37
1346	44
1347	18
1348	21
1349	28
1350	35
1351	44
1352	28
1353	27
1354	30
1355	24
1356	17
1357	44
1358	35
1359	36
1360	44
1361	18
1362	16
1363	30
1364	41
1365	36
1366	23
1367	25
1368	19
1369	44
1370	23
1371	44
1372	36
1373	30
1374	17
1375	22
1376	38
1377	37
1378	19
1379	44
1380	44
1381	29
1382	26
1383	44
1384	29
1385	22
1386	22
1387	26
1388	20
1389	24
1390	42
1391	37
1392	12
1393	44
1394	24
1395	30
1396	28
1397	30
1398	20
1399	25
1400	44
1401	14
1402	40
1403	42
1404	43
1405	21
1406	22
1407	26
1408	31
1409	21
1410	38
1411	44
1412	44
1413	20
1414	18
1415	18
1416	19
1417	44
1418	17
1419	30
1420	44
1421	30
1422	38
1423	20
1424	44
1425	36
1426	18
1427	20
1428	31
1429	32
1430	41
1431	40
1432	44
1433	44
1434	20
1435	43
1436	21
1437	35
1438	32
1439	20
1440	42
1441	38
1442	27
1443	26
1444	32
1445	18
1446	21
1447	39
1448	35
1449	19
1450	25
1451	21
1452	25
1453	11
1454	43
1455	12
1456	44
1457	31
1458	25
1459	23
1460	18
1461	42
1462	44
1463	44
1464	43
1465	44
1466	36
1467	22
1468	20
1469	24
1470	44
1471	25
1472	44
1473	30
1474	17
1475	28
1476	35
1477	44
1478	44
1479	42
1480	40
1481	31
1482	22
1483	44
1484	19
1485	22
1486	25
1487	30
1488	20
1489	39
1490	36
1491	15
1492	21
1493	44
1494	27
1495	44
1496	41
1497	42
1498	26
1499	39
1500	44
1501	39
1502	24
1503	44
1504	25
1505	34
1506	17
1507	42
1508	16
1509	42
1510	28
1511	44
1512	44
1513	36
1514	22
1515	36
1516	21
1517	26
1518	38
1519	32
1520	18
1521	15
1522	36
1523	43
1524	17
1525	31
1526	40
1527	21
1528	31
1529	24
1530	24
1531	41
1532	38
1533	27
1534	21
1535	40
1536	24
1537	12
1538	29
1539	17
1540	25
1541	32
1542	16
1543	33
1544	44
1545	15
1546	40
1547	36
1548	19
1549	28
1550	36
1551	28
1552	43
1553	37
1554	35
1555	28
1556	17
1557	36
1558	23
1559	27
1560	16
1561	25
1562	19
1563	44
1564	43
1565	19
1566	44
1567	27
1568	26
1569	25
1570	23
1571	18
1572	21
1573	37
1574	44
1575	44
1576	14
1577	44
1578	31
1579	23
1580	44
1581	18
1582	44
1583	32
1584	29
1585	17
1586	24
1587	29
1588	40
1589	13
1590	20
1591	44
1592	32
1593	44
1594	43
1595	44
1596	28
1597	27
1598	22
1599	31
1600	24
1601	27
1602	29
1603	26
1604	19
1605	29
1606	42
1607	30
1608	17
1609	29
1610	26
1611	42
1612	19
1613	31
1614	44
1615	43
1616	22
1617	41
1618	43
1619	37
1620	30
1621	27
1622	38
1623	37
1624	20
1625	43
1626	44
1627	28
1628	35
1629	39
1630	26
1631	44
1632	44
1633	24
1634	18
1635	25
1636	43
1637	36
1638	44
1639	35
1640	20
1641	26
1642	44
1643	19
1644	22
1645	40
1646	41
1647	20
1648	43
1649	35
1650	43
1651	26
1652	37
1653	44
1654	22
1655	41
1656	25
1657	44
1658	43
1659	44
1660	39
1661	19
1662	27
1663	33
1664	14
1665	39
1666	17
1667	43
1668	33
1669	15
1670	16
1671	44
1672	16
1673	31
1674	44
1675	27
1676	44
1677	17
1678	32
1679	12
1680	23
1681	32
1682	44
1683	29
1684	44
1685	23
1686	36
1687	19
1688	17
1689	19
1690	41
1691	16
1692	44
1693	13
1694	42
1695	20
1696	32
1697	27
1698	17
1699	44
1700	29
1701	42
1702	44
1703	36
1704	27
1705	38
1706	18
1707	42
1708	36
1709	15
1710	44
1711	24
1712	29
1713	41
1714	40
1715	44
1716	44
1717	18
1718	41
1719	42
1720	35
1721	23
1722	40
1723	29
1724	28
1725	43
1726	44
1727	38
1728	31
1729	34
1730	44
1731	25
1732	28
1733	11
1734	24
1735	33
1736	16
1737	15
1738	37
1739	31
1740	34
1741	30
1742	35
1743	42
1744	17
1745	28
1746	21
1747	16
1748	26
1749	21
1750	35
1751	18
1752	43
1753	33
1754	42
1755	24
1756	16
1757	26
1758	44
1759	19
1760	33
1761	27
1762	42
1763	29
1764	9
1765	20
1766	44
1767	44
1768	41
1769	44
1770	29
1771	44
1772	42
1773	34
1774	13
1775	12
1776	16
1777	27
1778	35
1779	24
1780	18
1781	14
1782	19
1783	12
1784	44
1785	28
1786	29
1787	28
1788	19
1789	41
1790	34
1791	37
1792	18
1793	44
1794	20
1795	16
1796	36
1797	30
1798	16
1799	34
1800	30
1801	19
1802	28
1803	20
1804	18
1805	25
1806	43
1807	18
1808	27
1809	44
1810	17
1811	24
1812	44
1813	25
1814	19
1815	26
1816	28
1817	44
1818	44
1819	38
1820	36
1821	43
1822	37
1823	44
1824	25
1825	44
1826	18
1827	23
1828	18
1829	41
1830	13
1831	16
1832	28
1833	32
1834	28
1835	23
1836	13
1837	33
1838	13
1839	23
1840	44
1841	22
1842	15
1843	44
1844	21
1845	44
1846	17
1847	40
1848	23
1849	16
1850	34
1851	44
1852	14
1853	32
1854	18
1855	38
1856	21
1857	16
1858	34
1859	35
1860	43
1861	36
1862	32
1863	23
1864	44
1865	20
1866	44
1867	17
1868	37
1869	42
1870	21
1871	22
1872	9
1873	15
1874	39
1875	22
1876	41
1877	39
1878	44
1879	44
1880	33
1881	14
1882	41
1883	26
1884	44
1885	17
1886	25
