0	18
1	30
2	23
3	25
4	39
5	23
6	36
7	29
8	25
9	23
10	24
11	26
12	27
13	32
14	26
15	33
16	31
17	31
18	29
19	16
20	38
21	41
22	41
23	32
24	17
25	36
26	35
27	27
28	23
29	41
30	30
31	24
32	28
33	26
34	29
35	33
36	41
37	36
38	24
39	41
40	35
41	31
42	41
43	25
44	27
45	29
46	36
47	37
48	32
49	29
50	41
51	32
52	30
53	31
54	22
55	41
56	38
57	28
58	29
59	38
60	40
61	35
62	14
63	28
64	32
65	23
66	37
67	31
68	41
69	35
70	41
71	23
72	31
73	28
74	18
75	23
76	28
77	24
78	27
79	24
80	22
81	17
82	35
83	36
84	41
85	29
86	23
87	35
88	26
89	26
90	27
91	41
92	35
93	27
94	21
95	34
96	31
97	36
98	23
99	28
100	41
101	26
102	32
103	27
104	35
105	41
106	32
107	23
108	28
109	30
110	29
111	28
112	31
113	35
114	31
115	22
116	21
117	36
118	25
119	26
120	41
121	41
122	41
123	24
124	23
125	35
126	36
127	20
128	36
129	40
130	27
131	26
132	36
133	30
134	41
135	26
136	33
137	37
138	29
139	26
140	27
141	22
142	26
143	40
144	34
145	30
146	35
147	30
148	40
149	23
150	41
151	29
152	29
153	28
154	41
155	41
156	31
157	36
158	34
159	39
160	29
161	37
162	39
163	23
164	35
165	32
166	24
167	28
168	26
169	29
170	25
171	27
172	41
173	41
174	41
175	35
176	32
177	37
178	27
179	20
180	32
181	38
182	27
183	40
184	27
185	41
186	28
187	26
188	41
189	41
190	25
191	41
192	33
193	20
194	41
195	28
196	29
197	39
198	24
199	21
200	31
201	33
202	41
203	38
204	35
205	41
206	24
207	27
208	21
209	20
210	27
211	29
212	31
213	27
214	32
215	38
216	15
217	27
218	24
219	29
220	33
221	39
222	31
223	30
224	22
225	23
226	34
227	20
228	27
229	27
230	26
231	23
232	34
233	20
234	30
235	35
236	21
237	36
238	25
239	28
240	40
241	41
242	22
243	21
244	29
245	26
246	29
247	41
248	25
249	41
250	41
251	26
252	23
253	35
254	28
255	39
256	31
257	30
258	38
259	41
260	24
261	30
262	25
263	28
264	34
265	41
266	23
267	25
268	39
269	29
270	40
271	25
272	39
273	41
274	26
275	41
276	29
277	27
278	33
279	39
280	40
281	21
282	29
283	21
284	20
285	24
286	20
287	41
288	41
289	33
290	23
291	31
292	35
293	28
294	28
295	26
296	30
297	39
298	40
299	38
300	30
301	28
302	22
303	38
304	23
305	37
306	22
307	20
308	21
309	41
310	40
311	41
312	33
313	29
314	26
315	39
316	35
317	35
318	22
319	39
320	30
321	40
322	24
323	33
324	32
325	22
326	40
327	21
328	41
329	19
330	25
331	41
332	32
333	26
334	27
335	23
336	16
337	28
338	29
339	17
340	39
341	38
342	32
343	41
344	33
345	33
